Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Pass#,Fail#,Time,TS Time
"SS_Current_Trim","SS_CURRENT_CODE12",220160,"Parametric","",-16,-6,"uA",-13.629,-11.841,-12.8014,0.445773,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE13",220170,"Parametric","",-16,-6,"uA",-13.859,-12.046,-13.0204,0.45204,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE14",220180,"Parametric","",-16,-6,"uA",-14.082,-12.242,-13.2299,0.457736,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE15",220190,"Parametric","",-16,-6,"uA",-14.293,-12.427,-13.4273,0.463154,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE16",220200,"Parametric","",-16,-6,"uA",-9.531,-8.256,-8.95502,0.327674,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE17",220210,"Parametric","",-16,-6,"uA",-9.62,-8.334,-9.03798,0.331107,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE18",220220,"Parametric","",-16,-6,"uA",-9.724,-8.426,-9.13643,0.33392,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE19",220230,"Parametric","",-16,-6,"uA",-9.848,-8.53,-9.25112,0.337473,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE20",220240,"Parametric","",-16,-6,"uA",-9.95,-8.613,-9.34104,0.340686,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE21",220250,"Parametric","",-16,-6,"uA",-10.081,-8.722,-9.4611,0.344151,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE22",220260,"Parametric","",-16,-6,"uA",-10.201,-8.821,-9.56944,0.347066,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE23",220270,"Parametric","",-16,-6,"uA",-10.305,-8.915,-9.66661,0.350196,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE24",220280,"Parametric","",-16,-6,"uA",-10.424,-9.016,-9.77975,0.353762,84,0,1.27558,***
"SS_Current_Trim","SS_CURRENT_CODE25",220290,"Parametric","",-16,-6,"uA",-10.563,-9.141,-9.91025,0.357658,84,0,1.27558,***
