Test Suite,Test Method,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cp,Cpk,Cpl,Cpu,Device#,Pass#,Pass%,Fail#,Fail%,Alarm#,Time,TS Time
"Output_enabled_Leakage_IVDDFL_IVINFL","","LOAD_CURRENT_READBACK_VDD_28V_VIN_28V_LOAD_4A",861770,"Parametric","",3.5,4.1,"A",3.6236,3.6258,3.62484,0.000817798,122.28,50.8832,50.8832,193.676,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVDD_VDD_28V_VIN_50V_LOAD_4A",861780,"Parametric","",0,200,"uA",161.427,173.778,166.973,4.72033,7.06166,2.33227,11.791,2.33227,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVIN_VDD_28V_VIN_50V_LOAD_4A",861790,"Parametric","",1,2,"mA",1.40994,1.48678,1.44898,0.0324852,5.13053,4.60705,4.60705,5.65402,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","LOAD_CURRENT_READBACK_VDD_28V_VIN_50V_LOAD_4A",861800,"Parametric","",3.5,4.1,"A",3.62469,3.62699,3.62606,0.000841637,118.816,49.9283,49.9283,187.704,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVDD_VDD_50V_VIN_5V_LOAD_4A",861810,"Parametric","",0,200,"uA",173.876,187.887,180.345,5.40185,6.17073,1.21284,11.1286,1.21284,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVIN_VDD_50V_VIN_5V_LOAD_4A",861820,"Parametric","",1,2,"mA",1.33478,1.36883,1.34924,0.0159337,10.46,7.30612,7.30612,13.6139,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","LOAD_CURRENT_READBACK_VDD_50V_VIN_5V_LOAD_4A",861830,"Parametric","",3.5,4.1,"A",3.61464,3.6168,3.61582,0.00101379,98.6393,38.0814,38.0814,159.197,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVDD_VDD_50V_VIN_28V_LOAD_4A",861840,"Parametric","",0,200,"uA",172.368,184.735,178.139,4.67033,7.13726,1.56031,12.7142,1.56031,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVIN_VDD_50V_VIN_28V_LOAD_4A",861850,"Parametric","",1,2,"mA",1.38789,1.46473,1.4187,0.0300648,5.54357,4.64216,4.64216,6.44499,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","LOAD_CURRENT_READBACK_VDD_50V_VIN_28V_LOAD_4A",861860,"Parametric","",3.5,4.1,"A",3.62396,3.62601,3.62511,0.000801483,124.769,52.0311,52.0311,197.506,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVDD_VDD_50V_VIN_50V_LOAD_4A",861870,"Parametric","",0,200,"uA",169.836,181.64,175.073,4.56136,7.30776,1.82157,12.7939,1.82157,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","IVIN_VDD_50V_VIN_50V_LOAD_4A",861880,"Parametric","",1,2,"mA",1.41335,1.48033,1.45649,0.0258137,6.45651,5.89472,5.89472,7.01831,5,5,100,0,0,0,0.342969,***
"Output_enabled_Leakage_IVDDFL_IVINFL","","LOAD_CURRENT_READBACK_VDD_50V_VIN_50V_LOAD_4A",861890,"Parametric","",3.5,4.1,"A",3.62491,3.62555,3.62518,0.000268929,371.845,155.154,155.154,588.537,5,5,100,0,0,0,0.342969,***
"Output_disabled_leakage","","IVDDDIS_VDD_3_VIN_3",40010,"Parametric","",10,166.5,"uA",103.763,111.504,106.788,3.0738,8.4857,6.47533,10.4961,6.47533,5,5,100,0,0,0,0.312812,***
"Output_disabled_leakage","","IVINDIS_VDD_3_VIN_3",40050,"Parametric","",10,166.5,"uA",67.0487,71.3291,69.3105,1.85429,14.0664,10.6618,10.6618,17.4711,5,5,100,0,0,0,0.312812,***
"Output_disabled_leakage","","IOFF_VDD_3_VIN_3",40090,"Parametric","",-14,11,"uA",-1.22219,-0.57435,-0.845399,0.236328,17.6309,16.7076,18.5542,16.7076,5,5,100,0,0,0,0.312812,***
